censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,USCD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
194402,2016,Los Angeles,Mid-City West,Mid-City West NC,4,3,5,26,50,28,No,No,11,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
194500,2016,Los Angeles,Mid-City West,Mid-City West NC,4,3,5,26,50,33,No,No,15,0,0,2,1,1,0,2,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
195100,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,4,24,43,28,No,No,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
195201,2016,Los Angeles,Los Feliz,Los Feliz NC,4,3,4,24,43,28,No,No,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
195202,2016,Los Angeles,Los Feliz,Los Feliz NC,4,3,4,24,43,28,No,Yes,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
195300,2016,Los Angeles,Los Feliz,Los Feliz NC,4,3,4,24,43,28,No,No,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
195400,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,43,28,No,Yes,2,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
195500,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,43,28,No,No,6,0,0,2,5,1,7,13,3,9,2,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
195600,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,No,Yes,9,0,0,0,0,1,1,2,0,0,2,2,3,0,0,0,0,0,0,0,0,10,33,0,5,9,0,0,0,0,0,0,0,0,16,0,42,0,42,58
195710,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,No,No,5,0,0,0,0,0,10,17,0,0,0,16,27,0,0,0,0,0,0,0,0,21,76,0,3,8,0,0,0,0,0,0,0,0,48,0,84,0,84,132
195720,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,No,No,3,0,0,1,0,4,3,5,2,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
195802,2016,Los Angeles,Rampart Village,Rampart Village NC,4,1,13,24,51,34,No,No,25,0,0,0,1,3,25,11,0,2,6,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90
195803,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,51,28,No,No,3,0,0,2,1,3,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
195804,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,51,28,No,Yes,0,0,0,0,0,0,0,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
195901,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,51,28,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195902,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,51,28,No,No,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
195903,2016,Los Angeles,Silver Lake,Silver Lake NC,4,1,13,24,51,28,No,No,7,0,0,0,3,0,0,4,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
197200,2016,Los Angeles,Elysian Valley,Elysian Valley Riverside NC,4,1,13,24,51,28,No,No,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
197300,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,No,No,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
197410,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,43,28,No,No,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
197420,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,No,No,4,0,0,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,70,0,70,80
197500,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,28,No,No,11,0,0,4,10,4,0,0,6,17,8,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,31,0,31,73
197600,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,34,No,Yes,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
197700,2016,Los Angeles,Chinatown,Historic Cultural NC,4,1,1,24,51,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199000,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,No,No,4,0,0,1,7,3,0,14,2,12,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47
199110,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199120,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,Yes,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
199201,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,No,No,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
199202,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199300,2016,Los Angeles,Arroyo Seco,Arroyo Seco NC,4,1,1,24,51,34,No,Yes,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
199400,2016,Los Angeles,Arroyo Seco,Arroyo Seco NC,4,1,1,24,51,34,No,No,2,0,0,0,1,3,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
199700,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,Yes,No,6,0,0,0,0,1,0,9,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
199800,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,Yes,No,6,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
199900,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,No,No,1,0,0,0,3,3,2,1,0,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
201110,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201120,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,Yes,No,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
201200,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
201301,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,1,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
201302,2016,Los Angeles,Arroyo Seco,Arroyo Seco NC,4,1,14,24,51,34,No,No,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
201401,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
201504,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,Yes,No,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
201602,2016,Los Angeles,El Sereno,LA-32 NC,4,1,14,24,51,34,No,No,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
201700,2016,Los Angeles,El Sereno,California State University - Los Angeles,4,1,14,24,51,34,No,Yes,0,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
203100,2016,Los Angeles,Boyle Heights,California State University - Los Angeles,4,1,14,24,51,34,No,No,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
203200,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203300,2016,Los Angeles,Lincoln Heights,Lincoln Heights NC,4,1,14,24,51,34,Yes,Yes,6,0,0,1,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
203500,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,51,34,Yes,Yes,1,0,0,2,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
203600,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,3,8,0,0,0,0,0,0,0,0,3,0,25,0,25,28
203710,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203720,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203800,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
203900,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
204110,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,0,0,0,0,2,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
204120,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
204200,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
204300,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204410,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,8,0,0,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
204420,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,4,0,0,2,2,0,1,2,3,3,0,2,3,0,32,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,115,0,0,115,130
204600,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,Yes,No,18,0,0,0,11,1,0,2,0,19,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
204700,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,7,0,0,0,3,6,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
204810,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,3,0,0,1,0,1,5,4,2,0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
204820,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,2,0,0,0,0,4,3,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
204910,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,Yes,No,5,0,0,2,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
204920,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,8,0,0,1,1,8,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
205110,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
205120,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,Yes,No,12,0,0,5,4,4,1,25,8,7,8,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77
206010,2016,Los Angeles,Chinatown,Historic Cultural NC,4,1,1,24,51,34,No,No,5,0,0,1,0,6,1,4,2,0,11,2,6,0,0,0,0,0,0,0,7,1,3,7,0,0,0,0,0,0,0,0,0,0,26,0,17,0,17,43
206020,2016,Los Angeles,Chinatown,Historic Cultural NC,4,1,14,24,51,34,No,Yes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
206031,2016,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,24,53,34,No,No,25,0,0,0,0,1,17,3,0,0,2,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59
206032,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,Yes,5,0,0,1,1,2,5,9,2,2,4,8,14,70,0,0,13,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,35,83,23,0,106,141
206050,2016,Los Angeles,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,No,Yes,77,0,0,1,3,3,7,27,2,5,6,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,144
206200,2016,Los Angeles,Skid Row,Skid Row,4,1,14,24,53,34,Yes,Yes,242,0,0,8,1,0,128,56,12,2,0,202,90,65,0,0,3,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,548,68,31,0,99,647
206300,2016,Los Angeles,Skid Row,Skid Row,4,2,14,30,53,34,Yes,Yes,396,0,0,19,5,1,278,94,30,9,2,438,151,531,28,80,28,8,20,0,920,11,31,17,1,2,0,0,0,0,0,0,0,0,1026,659,970,0,1629,2655
207101,2016,Los Angeles,Chinatown,Historic Cultural NC,4,1,1,24,51,34,No,No,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
207102,2016,Los Angeles,Chinatown,Historic Cultural NC,4,1,1,24,51,34,No,No,79,0,0,0,0,0,55,7,0,0,0,87,11,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,26,0,26,203
207103,2016,Los Angeles,Chinatown,Historic Cultural NC,4,1,1,24,51,34,No,No,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
207301,2016,Los Angeles,Skid Row,Skid Row,4,1,14,30,53,34,Yes,Yes,87,1,3,0,1,0,1,1,0,2,0,2,2,148,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,152,0,0,152,248
207302,2016,Los Angeles,Skid Row,Skid Row,4,1,14,30,53,34,Yes,Yes,61,0,0,0,0,0,2,18,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,93
207400,2016,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,24,53,34,Yes,No,48,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58
207501,2016,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,24,53,34,No,Yes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
207502,2016,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,30,53,34,No,No,22,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
207710,2016,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,30,53,34,No,Yes,79,0,0,0,0,0,5,2,0,0,0,8,3,0,10,30,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,33,0,0,33,123
207900,2016,Los Angeles,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,30,53,34,Yes,Yes,25,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
208000,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,34,No,No,2,0,0,0,2,1,0,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
208301,2016,Los Angeles,Westlake,Westlake North NC,4,1,13,24,51,34,No,No,6,0,0,0,0,1,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
208302,2016,Los Angeles,Westlake,Westlake North NC,4,1,13,24,51,34,No,No,5,0,0,0,1,2,0,1,0,2,4,0,2,24,0,0,5,0,0,0,23,21,41,6,0,0,0,0,0,0,0,0,0,0,13,29,70,0,99,112
208401,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,34,No,No,7,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
208402,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,34,No,No,15,0,0,0,4,2,4,6,0,7,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
208501,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,34,No,No,5,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,0,22,31
208502,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,34,Yes,No,6,0,0,2,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
208610,2016,Los Angeles,Rampart Village,Rampart Village NC,4,1,13,24,51,34,No,No,8,0,0,1,2,5,0,1,2,3,10,0,2,0,0,0,0,0,0,0,0,0,0,5,23,55,0,0,0,0,0,0,0,0,25,0,60,0,60,85
208620,2016,Los Angeles,Rampart Village,Rampart Village NC,4,1,13,24,51,34,No,No,1,0,0,0,0,1,0,10,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,0,8,0,8,27
208710,2016,Los Angeles,Rampart Village,Rampart Village NC,4,2,1,24,53,34,No,No,3,0,0,1,0,0,1,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
208720,2016,Los Angeles,Westlake,MacArthur Park NC,4,2,1,24,53,34,No,No,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
208801,2016,Los Angeles,Westlake,MacArthur Park NC,4,1,1,24,53,34,Yes,Yes,10,0,0,2,1,1,3,7,3,2,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
208802,2016,Los Angeles,Westlake,MacArthur Park NC,4,1,1,24,53,34,No,Yes,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
208902,2016,Los Angeles,Westlake,Westlake South NC,4,1,1,24,53,34,No,No,10,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
208903,2016,Los Angeles,Westlake,Westlake South NC,4,1,1,24,53,34,No,Yes,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139,0,0,9,0,0,0,0,0,0,0,0,0,0,19,2,148,0,150,169
208904,2016,Los Angeles,Westlake,Westlake North NC,4,1,1,24,53,34,No,No,2,0,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
209102,2016,Los Angeles,Westlake,Westlake South NC,4,1,1,24,53,34,No,No,28,0,0,2,6,0,11,62,3,10,0,17,100,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,29,0,29,187
209103,2016,Los Angeles,Westlake,Westlake North NC,4,1,1,24,53,34,No,No,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
209104,2016,Los Angeles,Westlake,Westlake North NC,4,1,1,24,53,34,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,30,60,4,14,28,0,0,0,0,0,0,0,0,2,0,98,0,98,100
